"","chrom","window_start","window_end","sites_total","calls","hets","hetpkb","winlen","merge_start","sample","subpop"
"245","NW_006725443.1",1000001,2000000,356341,339852,569,1.67425820651342,1e+06,241693123,"ENPAK19","AK"
"246","NW_006725443.1",2000001,3000000,371309,358576,656,1.82945874793628,1e+06,242693123,"ENPAK19","AK"
"247","NW_006725443.1",3000001,4000000,374496,362078,799,2.20670684217213,1e+06,243693123,"ENPAK19","AK"
"248","NW_006725443.1",4000001,5000000,337769,325570,812,2.49408729305526,1e+06,244693123,"ENPAK19","AK"
"249","NW_006725443.1",5000001,6000000,355670,345469,852,2.46621259794656,1e+06,245693123,"ENPAK19","AK"
"250","NW_006725443.1",6000001,7000000,431546,413356,853,2.06359651244932,1e+06,246693123,"ENPAK19","AK"
"251","NW_006725443.1",7000001,8000000,375389,357027,591,1.65533699131998,1e+06,247693123,"ENPAK19","AK"
"252","NW_006725443.1",8000001,9000000,398356,380679,916,2.40622676848473,1e+06,248693123,"ENPAK19","AK"
"253","NW_006725443.1",9000001,10000000,333377,315976,427,1.35136845836393,1e+06,249693123,"ENPAK19","AK"
"254","NW_006725443.1",10000001,11000000,315373,297361,637,2.14217735345254,1e+06,250693123,"ENPAK19","AK"
"255","NW_006725454.1",1,1000000,370800,355491,1075,3.02398654255663,1e+06,251693123,"ENPAK19","AK"
"256","NW_006725454.1",1000001,2000000,332388,313498,317,1.01117072517209,1e+06,252693123,"ENPAK19","AK"
"257","NW_006725454.1",2000001,3000000,337459,322436,355,1.10099368556861,1e+06,253693123,"ENPAK19","AK"
"258","NW_006725454.1",3000001,4000000,341350,327187,554,1.69322130769254,1e+06,254693123,"ENPAK19","AK"
"259","NW_006725454.1",4000001,5000000,356070,344261,581,1.68767301553182,1e+06,255693123,"ENPAK19","AK"
"260","NW_006725454.1",5000001,6000000,400873,384535,845,2.19745926898722,1e+06,256693123,"ENPAK19","AK"
"261","NW_006725465.1",1,1000000,403304,387535,637,1.64372250248365,1e+06,257693123,"ENPAK19","AK"
"262","NW_006725465.1",1000001,2000000,435672,418956,990,2.36301664136568,1e+06,258693123,"ENPAK19","AK"
"263","NW_006725465.1",2000001,3000000,493853,473107,564,1.19211933029949,1e+06,259693123,"ENPAK19","AK"
"264","NW_006725465.1",3000001,4000000,346426,330497,375,1.13465477750176,1e+06,260693123,"ENPAK19","AK"
"265","NW_006725465.1",4000001,5000000,435708,415082,524,1.26240116410733,1e+06,261693123,"ENPAK19","AK"
"266","NW_006725465.1",5000001,6000000,468196,449909,602,1.33804836089076,1e+06,262693123,"ENPAK19","AK"
"267","NW_006725465.1",6000001,7000000,446420,429147,1198,2.79158423570478,1e+06,263693123,"ENPAK19","AK"
"268","NW_006725465.1",7000001,8000000,421106,407740,469,1.15024280178545,1e+06,264693123,"ENPAK19","AK"
"269","NW_006725465.1",8000001,9000000,509075,491629,691,1.40553140681286,1e+06,265693123,"ENPAK19","AK"
"270","NW_006725465.1",9000001,10000000,470038,452372,961,2.12435782939705,1e+06,266693123,"ENPAK19","AK"
"271","NW_006725465.1",10000001,11000000,510934,490475,1096,2.23456853050614,1e+06,267693123,"ENPAK19","AK"
"272","NW_006725465.1",11000001,12000000,435515,420657,751,1.78530251487554,1e+06,268693123,"ENPAK19","AK"
"273","NW_006725465.1",12000001,13000000,345997,335474,491,1.46360075594532,1e+06,269693123,"ENPAK19","AK"
"274","NW_006725465.1",13000001,14000000,405293,392473,1137,2.89701457170302,1e+06,270693123,"ENPAK19","AK"
"275","NW_006725465.1",14000001,15000000,388059,371695,806,2.16844455803818,1e+06,271693123,"ENPAK19","AK"
"276","NW_006725465.1",15000001,16000000,346993,330035,504,1.5271107609799,1e+06,272693123,"ENPAK19","AK"
"277","NW_006725465.1",16000001,17000000,445362,434846,686,1.57756999029542,1e+06,273693123,"ENPAK19","AK"
"278","NW_006725465.1",17000001,18000000,421051,407090,458,1.12505834090742,1e+06,274693123,"ENPAK19","AK"
"279","NW_006725465.1",18000001,19000000,414747,400122,755,1.88692448803115,1e+06,275693123,"ENPAK19","AK"
"280","NW_006725465.1",19000001,20000000,467780,453368,856,1.88809091069506,1e+06,276693123,"ENPAK19","AK"
"281","NW_006725465.1",20000001,21000000,384538,367917,569,1.54654446519188,1e+06,277693123,"ENPAK19","AK"
"282","NW_006725465.1",21000001,22000000,431424,412488,848,2.05581738135412,1e+06,278693123,"ENPAK19","AK"
"283","NW_006725465.1",22000001,23000000,428677,414936,798,1.92318815431777,1e+06,279693123,"ENPAK19","AK"
"284","NW_006725465.1",23000001,24000000,433470,416827,1171,2.80931897405878,1e+06,280693123,"ENPAK19","AK"
"285","NW_006725465.1",24000001,25000000,370204,356541,1012,2.83838324344185,1e+06,281693123,"ENPAK19","AK"
"286","NW_006725465.1",25000001,26000000,298289,286223,485,1.69448297306646,1e+06,282693123,"ENPAK19","AK"
"287","NW_006725465.1",26000001,26777380,249080,235977,883,3.74189009945885,777380,283693123,"ENPAK19","AK"
"288","NW_006725466.1",1000001,2000000,299842,286551,273,0.952709988797806,1e+06,284470503,"ENPAK19","AK"
"289","NW_006725466.1",2000001,3000000,473385,461051,1048,2.27306740469059,1e+06,285470503,"ENPAK19","AK"
"290","NW_006725466.1",3000001,4000000,412027,400699,1271,3.17195700513353,1e+06,286470503,"ENPAK19","AK"
"291","NW_006725466.1",4000001,5000000,426738,415192,752,1.81121023526465,1e+06,287470503,"ENPAK19","AK"
"292","NW_006725466.1",5000001,6000000,365900,349901,318,0.908828497203495,1e+06,288470503,"ENPAK19","AK"
"293","NW_006725466.1",6000001,7000000,320192,300722,430,1.42989205977614,1e+06,289470503,"ENPAK19","AK"
"294","NW_006725466.1",7000001,8000000,349029,328479,337,1.02594077551381,1e+06,290470503,"ENPAK19","AK"
"295","NW_006725466.1",8000001,9000000,339725,311865,367,1.17679123979927,1e+06,291470503,"ENPAK19","AK"
"296","NW_006725477.1",1,1000000,396325,378651,1398,3.69205416069151,1e+06,292470503,"ENPAK19","AK"
"297","NW_006725477.1",1000001,2000000,394434,381221,993,2.60478829865091,1e+06,293470503,"ENPAK19","AK"
"298","NW_006725477.1",2000001,3000000,455606,443625,952,2.14595660749507,1e+06,294470503,"ENPAK19","AK"
"299","NW_006725477.1",3000001,4000000,375666,361254,894,2.47471308276171,1e+06,295470503,"ENPAK19","AK"
"300","NW_006725477.1",4000001,5000000,386439,369193,786,2.12896777566205,1e+06,296470503,"ENPAK19","AK"
"301","NW_006725477.1",5000001,6000000,329600,314824,258,0.819505501486545,1e+06,297470503,"ENPAK19","AK"
"302","NW_006725488.1",1,1000000,342349,325432,492,1.51183657415374,1e+06,298470503,"ENPAK19","AK"
"303","NW_006725488.1",1000001,2000000,340566,322351,488,1.51387772955567,1e+06,299470503,"ENPAK19","AK"
"304","NW_006725488.1",2000001,3000000,372345,358015,903,2.52224068823932,1e+06,300470503,"ENPAK19","AK"
"305","NW_006725488.1",3000001,4000000,336313,319220,799,2.50297600400977,1e+06,301470503,"ENPAK19","AK"
"306","NW_006725488.1",4000001,5000000,344544,325874,1110,3.4062244916747,1e+06,302470503,"ENPAK19","AK"
"307","NW_006725488.1",5000001,6000000,402898,383714,896,2.33507247585441,1e+06,303470503,"ENPAK19","AK"
"308","NW_006725499.1",1,1000000,394389,382227,640,1.67439767468023,1e+06,304470503,"ENPAK19","AK"
"309","NW_006725499.1",1000001,2000000,302589,292234,564,1.92996023734405,1e+06,305470503,"ENPAK19","AK"
"310","NW_006725499.1",2000001,3000000,368624,357738,466,1.30262929853692,1e+06,306470503,"ENPAK19","AK"
"311","NW_006725499.1",3000001,4000000,368616,359279,516,1.43620974228942,1e+06,307470503,"ENPAK19","AK"
"312","NW_006725499.1",4000001,5000000,359325,348847,685,1.9636115546357,1e+06,308470503,"ENPAK19","AK"
"313","NW_006725499.1",5000001,6000000,372294,358963,451,1.25639689884473,1e+06,309470503,"ENPAK19","AK"
"314","NW_006725499.1",6000001,7000000,400647,379714,386,1.01655456475137,1e+06,310470503,"ENPAK19","AK"
"315","NW_006725499.1",7000001,8000000,347188,332888,510,1.53204681454423,1e+06,311470503,"ENPAK19","AK"
"316","NW_006725499.1",8000001,9000000,364806,343125,555,1.61748633879781,1e+06,312470503,"ENPAK19","AK"
"317","NW_006725499.1",9000001,9802036,278437,263776,498,1.88796554652432,802036,313470503,"ENPAK19","AK"
"318","NW_006725510.1",1,1000000,346378,331442,679,2.048623891963,1e+06,314272539,"ENPAK19","AK"
"319","NW_006725510.1",1000001,2000000,397786,379031,531,1.400940820144,1e+06,315272539,"ENPAK19","AK"
"320","NW_006725510.1",2000001,3000000,389687,372707,699,1.87546786081292,1e+06,316272539,"ENPAK19","AK"
"321","NW_006725510.1",3000001,4000000,383611,369902,701,1.89509653908332,1e+06,317272539,"ENPAK19","AK"
"322","NW_006725510.1",4000001,5000000,362934,346708,748,2.15743507504874,1e+06,318272539,"ENPAK19","AK"
"323","NW_006725510.1",5000001,6000000,357874,338953,518,1.52823547807513,1e+06,319272539,"ENPAK19","AK"
"324","NW_006725521.1",1,1000000,341548,322597,743,2.30318322861031,1e+06,320272539,"ENPAK19","AK"
"325","NW_006725521.1",1000001,2000000,344407,328705,647,1.9683302657398,1e+06,321272539,"ENPAK19","AK"
"326","NW_006725521.1",2000001,3000000,367851,353197,760,2.15177365606163,1e+06,322272539,"ENPAK19","AK"
"327","NW_006725521.1",3000001,4000000,344349,331064,372,1.12364980789213,1e+06,323272539,"ENPAK19","AK"
"328","NW_006725521.1",4000001,5000000,381291,362275,464,1.28079497619212,1e+06,324272539,"ENPAK19","AK"
"329","NW_006725521.1",5000001,6000000,368594,353422,625,1.76842415016609,1e+06,325272539,"ENPAK19","AK"
"330","NW_006725532.1",1,1000000,458156,436268,823,1.88645511474598,1e+06,326272539,"ENPAK19","AK"
"331","NW_006725532.1",1000001,2000000,422819,397860,826,2.07610717337757,1e+06,327272539,"ENPAK19","AK"
"332","NW_006725532.1",2000001,3000000,406504,390176,972,2.49118346592307,1e+06,328272539,"ENPAK19","AK"
"333","NW_006725532.1",3000001,4000000,440063,419710,404,0.962569393152415,1e+06,329272539,"ENPAK19","AK"
"334","NW_006725532.1",4000001,5000000,440104,419263,653,1.55749493754517,1e+06,330272539,"ENPAK19","AK"
"335","NW_006725532.1",5000001,6000000,427895,409160,885,2.1629680320657,1e+06,331272539,"ENPAK19","AK"
"336","NW_006725532.1",6000001,7000000,451962,434312,1125,2.59030374477334,1e+06,332272539,"ENPAK19","AK"
"337","NW_006725532.1",7000001,8000000,415029,397597,1148,2.88734572946979,1e+06,333272539,"ENPAK19","AK"
"338","NW_006725532.1",8000001,9000000,433638,414833,1138,2.74327259403182,1e+06,334272539,"ENPAK19","AK"
"339","NW_006725532.1",9000001,10000000,422515,402356,1400,3.47950571136009,1e+06,335272539,"ENPAK19","AK"
"340","NW_006725532.1",10000001,11000000,405228,389144,940,2.41555825093025,1e+06,336272539,"ENPAK19","AK"
"341","NW_006725543.1",1,1000000,460935,448140,314,0.700673896550185,1e+06,337272539,"ENPAK19","AK"
"342","NW_006725543.1",1000001,2000000,535837,523809,214,0.408545863091318,1e+06,338272539,"ENPAK19","AK"
"343","NW_006725543.1",2000001,3000000,447952,436914,285,0.652302283744627,1e+06,339272539,"ENPAK19","AK"
"344","NW_006725543.1",3000001,4000000,387708,376313,289,0.767977720674013,1e+06,340272539,"ENPAK19","AK"
"345","NW_006725543.1",4000001,5000000,430428,417442,596,1.42774325535044,1e+06,341272539,"ENPAK19","AK"
"346","NW_006725543.1",5000001,5827705,342340,331669,702,2.11656802414455,827705,342272539,"ENPAK19","AK"
"347","NW_006725554.1",1,1000000,354023,345063,434,1.25774133998719,1e+06,343100244,"ENPAK19","AK"
"348","NW_006725554.1",1000001,2000000,357471,345923,594,1.71714514501782,1e+06,344100244,"ENPAK19","AK"
"349","NW_006725554.1",2000001,3000000,396673,386239,583,1.50942810021774,1e+06,345100244,"ENPAK19","AK"
"350","NW_006725554.1",3000001,4000000,350637,340781,623,1.82815356489945,1e+06,346100244,"ENPAK19","AK"
"351","NW_006725554.1",4000001,5000000,361457,351585,619,1.76059843281141,1e+06,347100244,"ENPAK19","AK"
"352","NW_006725554.1",5000001,5829520,309819,300786,812,2.69959373109121,829520,348100244,"ENPAK19","AK"
"353","NW_006725565.1",1,1000000,387498,370356,998,2.69470455453672,1e+06,348929764,"ENPAK19","AK"
"354","NW_006725565.1",1000001,2000000,315549,299095,819,2.73826041893044,1e+06,349929764,"ENPAK19","AK"
"355","NW_006725565.1",2000001,3000000,332408,318274,1224,3.84574297617776,1e+06,350929764,"ENPAK19","AK"
"356","NW_006725565.1",3000001,4000000,379550,366070,1200,3.27806157292321,1e+06,351929764,"ENPAK19","AK"
"357","NW_006725565.1",4000001,5000000,375415,361404,820,2.26892895485385,1e+06,352929764,"ENPAK19","AK"
"358","NW_006725565.1",5000001,5818385,312578,298151,1039,3.48481138751841,818385,353929764,"ENPAK19","AK"
"359","NW_006725576.1",1,1000000,358771,345764,495,1.43161231360118,1e+06,354748149,"ENPAK19","AK"
"360","NW_006725576.1",1000001,2000000,372381,356843,523,1.46563054340424,1e+06,355748149,"ENPAK19","AK"
"361","NW_006725576.1",2000001,3000000,343929,331739,495,1.49213689074845,1e+06,356748149,"ENPAK19","AK"
"362","NW_006725576.1",3000001,4000000,405768,392020,818,2.08662823325341,1e+06,357748149,"ENPAK19","AK"
"363","NW_006725576.1",4000001,5000000,388374,374411,735,1.96308334958108,1e+06,358748149,"ENPAK19","AK"
"364","NW_006725576.1",5000001,6000000,291330,279059,245,0.877950540925037,1e+06,359748149,"ENPAK19","AK"
"365","NW_006725576.1",6000001,7000000,372637,359080,799,2.22513089005236,1e+06,360748149,"ENPAK19","AK"
"366","NW_006725576.1",7000001,8000000,343324,330558,551,1.66687842980657,1e+06,361748149,"ENPAK19","AK"
"367","NW_006725576.1",8000001,9000000,389584,376125,664,1.76537055500166,1e+06,362748149,"ENPAK19","AK"
"368","NW_006725576.1",9000001,10000000,384903,371393,672,1.80940405446522,1e+06,363748149,"ENPAK19","AK"
"369","NW_006725576.1",10000001,11000000,495698,482232,644,1.33545679258116,1e+06,364748149,"ENPAK19","AK"
"370","NW_006725576.1",11000001,12000000,337178,323736,595,1.83791731534337,1e+06,365748149,"ENPAK19","AK"
"371","NW_006725576.1",12000001,13000000,416547,396341,527,1.32966309314454,1e+06,366748149,"ENPAK19","AK"
"372","NW_006725576.1",13000001,14000000,307374,287306,329,1.14512053350783,1e+06,367748149,"ENPAK19","AK"
"373","NW_006725576.1",14000001,15000000,291321,270893,921,3.39986636790172,1e+06,368748149,"ENPAK19","AK"
"374","NW_006725576.1",15000001,16000000,289360,271772,303,1.11490514107414,1e+06,369748149,"ENPAK19","AK"
"375","NW_006725576.1",16000001,17000000,351357,327972,533,1.62513873135512,1e+06,370748149,"ENPAK19","AK"
"376","NW_006725576.1",17000001,18000000,359482,341670,610,1.78534843562502,1e+06,371748149,"ENPAK19","AK"
"377","NW_006725576.1",18000001,19000000,349223,333263,659,1.97741723503659,1e+06,372748149,"ENPAK19","AK"
"378","NW_006725576.1",19000001,20000000,372622,352772,639,1.81136824918077,1e+06,373748149,"ENPAK19","AK"
"379","NW_006725576.1",20000001,21000000,379902,357984,321,0.896688120139448,1e+06,374748149,"ENPAK19","AK"
"380","NW_006725576.1",21000001,22000000,416799,397262,354,0.89109957660184,1e+06,375748149,"ENPAK19","AK"
"381","NW_006725576.1",22000001,23000000,388828,369630,506,1.36893650407164,1e+06,376748149,"ENPAK19","AK"
"382","NW_006725576.1",23000001,24000000,390672,374836,553,1.47531186972436,1e+06,377748149,"ENPAK19","AK"
"383","NW_006725576.1",24000001,25000000,411795,397509,553,1.39116347051262,1e+06,378748149,"ENPAK19","AK"
"384","NW_006725576.1",25000001,26000000,276563,263779,153,0.58003101080829,1e+06,379748149,"ENPAK19","AK"
"385","NW_006725577.1",1,1000000,320506,301320,491,1.62949688039294,1e+06,380748149,"ENPAK19","AK"
"386","NW_006725577.1",1000001,2000000,398496,373968,632,1.68998416976854,1e+06,381748149,"ENPAK19","AK"
"387","NW_006725577.1",2000001,3000000,413419,393239,1020,2.59384242152991,1e+06,382748149,"ENPAK19","AK"
"388","NW_006725577.1",3000001,4000000,388999,369113,583,1.5794621159374,1e+06,383748149,"ENPAK19","AK"
"389","NW_006725577.1",4000001,5000000,430504,406728,564,1.3866761078657,1e+06,384748149,"ENPAK19","AK"
"390","NW_006725577.1",5000001,6000000,364182,341762,597,1.74682966508857,1e+06,385748149,"ENPAK19","AK"
"391","NW_006725577.1",6000001,7000000,350676,332768,705,2.11859313395519,1e+06,386748149,"ENPAK19","AK"
"392","NW_006725577.1",7000001,7927523,323302,310974,850,2.73334748242618,927523,387748149,"ENPAK19","AK"
"393","NW_006725588.1",1,1000000,322907,313488,382,1.21854744041239,1e+06,388675672,"ENPAK19","AK"
"394","NW_006725588.1",1000001,2000000,386421,376485,555,1.47416231722379,1e+06,389675672,"ENPAK19","AK"
"395","NW_006725588.1",2000001,3000000,311369,300766,507,1.68569585657953,1e+06,390675672,"ENPAK19","AK"
"396","NW_006725588.1",3000001,4000000,362378,353138,686,1.94258335268365,1e+06,391675672,"ENPAK19","AK"
"397","NW_006725588.1",4000001,5000000,382617,372023,832,2.23642086645181,1e+06,392675672,"ENPAK19","AK"
"398","NW_006725599.1",1,1000000,417443,404372,695,1.71871445105002,1e+06,393675672,"ENPAK19","AK"
"399","NW_006725599.1",1000001,2000000,465940,453565,637,1.40442935411683,1e+06,394675672,"ENPAK19","AK"
"400","NW_006725599.1",2000001,3000000,427040,412974,500,1.21072997331551,1e+06,395675672,"ENPAK19","AK"
"401","NW_006725599.1",3000001,4000000,441449,428600,714,1.66588894073728,1e+06,396675672,"ENPAK19","AK"
"402","NW_006725599.1",4000001,5000000,432786,417542,1431,3.42720013795019,1e+06,397675672,"ENPAK19","AK"
"403","NW_006725610.1",1,1000000,489020,465528,1009,2.16743138973381,1e+06,398675672,"ENPAK19","AK"
"404","NW_006725610.1",1000001,2000000,380160,362975,528,1.45464563675184,1e+06,399675672,"ENPAK19","AK"
"405","NW_006725610.1",2000001,3000000,391605,371969,847,2.27707147638647,1e+06,400675672,"ENPAK19","AK"
"406","NW_006725610.1",3000001,4000000,397040,380432,873,2.29475964167052,1e+06,401675672,"ENPAK19","AK"
"407","NW_006725610.1",4000001,5000000,462341,444966,890,2.00015282066495,1e+06,402675672,"ENPAK19","AK"
"408","NW_006725621.1",1,1000000,398925,387620,584,1.50663020483979,1e+06,403675672,"ENPAK19","AK"
"409","NW_006725621.1",1000001,2000000,445595,433134,1336,3.08449579114085,1e+06,404675672,"ENPAK19","AK"
"410","NW_006725621.1",2000001,3000000,430799,415038,1055,2.54193591912066,1e+06,405675672,"ENPAK19","AK"
"411","NW_006725621.1",3000001,4000000,452312,437964,1164,2.65775269200208,1e+06,406675672,"ENPAK19","AK"
"412","NW_006725621.1",4000001,5000000,426242,413571,658,1.59102064699894,1e+06,407675672,"ENPAK19","AK"
"413","NW_006725632.1",1,1000000,428485,405764,535,1.3185004091048,1e+06,408675672,"ENPAK19","AK"
"414","NW_006725632.1",1000001,2000000,463290,434171,360,0.829166388358504,1e+06,409675672,"ENPAK19","AK"
"415","NW_006725632.1",2000001,3000000,384856,362094,464,1.28143520743232,1e+06,410675672,"ENPAK19","AK"
"416","NW_006725632.1",3000001,4000000,356883,339675,531,1.56325899757121,1e+06,411675672,"ENPAK19","AK"
"417","NW_006725632.1",4000001,5000000,294774,280310,244,0.870464842495808,1e+06,412675672,"ENPAK19","AK"
"418","NW_006725643.1",1,1000000,325877,314754,526,1.67114635556657,1e+06,413675672,"ENPAK19","AK"
"419","NW_006725643.1",1000001,2000000,333770,319831,983,3.07349819123224,1e+06,414675672,"ENPAK19","AK"
"420","NW_006725643.1",2000001,3000000,246619,237231,223,0.940012055759998,1e+06,415675672,"ENPAK19","AK"
"421","NW_006725643.1",3000001,4000000,429540,414572,720,1.73673089354804,1e+06,416675672,"ENPAK19","AK"
"422","NW_006725643.1",4000001,5000000,405972,393946,552,1.40120727206267,1e+06,417675672,"ENPAK19","AK"
"423","NW_006725654.1",1,1000000,230804,216384,193,0.891932860100562,1e+06,418675672,"ENPAK19","AK"
"424","NW_006725654.1",1000001,2000000,263168,245032,396,1.61611544614581,1e+06,419675672,"ENPAK19","AK"
"425","NW_006725654.1",2000001,3000000,294326,277856,308,1.10848784982149,1e+06,420675672,"ENPAK19","AK"
"426","NW_006725654.1",3000001,4000000,358124,340120,285,0.837939550746795,1e+06,421675672,"ENPAK19","AK"
"427","NW_006725654.1",4000001,4964212,325252,306384,628,2.04971538983759,964212,422675672,"ENPAK19","AK"
"428","NW_006725665.1",1,1000000,358433,343289,351,1.02246212374996,1e+06,423639884,"ENPAK19","AK"
"429","NW_006725665.1",1000001,2000000,331965,317621,336,1.05786456185202,1e+06,424639884,"ENPAK19","AK"
"430","NW_006725665.1",2000001,3000000,403091,387197,748,1.9318331495337,1e+06,425639884,"ENPAK19","AK"
